sid,mu1,mu2,y1,y2,intercept,x,traj_gt
447.0,0.9293340428191129,0.5191167520068816,1,1,1.0,-2.5765043005868176,2.0
447.0,0.8631572853210473,0.3411361450880495,0,1,1.0,-1.8417647303587734,2.0
447.0,0.6710962526518439,0.1434590408342483,1,0,1.0,-0.7131474265500588,2.0
447.0,0.39126903984040795,0.05011688360807669,0,0,1.0,0.44198099216329617,2.0
447.0,0.15480552981685705,0.014811967350461568,0,0,1.0,1.697397060258368,2.0
447.0,0.05022635642019161,0.004322094179092614,0,0,1.0,2.9396837690785858,2.0
447.0,0.016102117958149493,0.0013415712575545568,0,0,1.0,4.112571299720078,2.0
447.0,0.010643056667753474,0.0008822544069891782,0,0,1.0,4.5321474564283974,2.0
448.0,0.9963484758060404,0.9572605161951602,1,1,1.0,-5.608952403884557,2.0
448.0,0.9781125760548286,0.785786601543773,1,1,1.0,-3.7997125490514945,2.0
448.0,0.9272747106774635,0.5113882008109272,1,1,1.0,-2.545560682755044,2.0
448.0,0.8484442816987552,0.3148483903570891,1,1,1.0,-1.7224510807910425,2.0
448.0,0.6362492906763949,0.1255513960816123,0,0,1.0,-0.5591216844993209,2.0
448.0,0.3554689122182853,0.043310439016838786,1,0,1.0,0.5950852593493344,2.0
448.0,0.13919038593385802,0.013099040849166674,0,0,1.0,1.8220306791542829,2.0
448.0,0.07006593946968942,0.006146683920808521,0,0,1.0,2.5856768899009506,2.0
448.0,0.013459756455260902,0.00111866509937686,0,0,1.0,4.294499888807857,2.0
448.0,0.008318647705451813,0.0006880903133965427,0,0,1.0,4.780902132018106,2.0
449.0,0.9950103359637705,0.9424259034280059,1,1,1.0,-5.295384544919993,2.0
449.0,0.9731384351726242,0.7483496894386077,1,1,1.0,-3.5898299006581116,2.0
449.0,0.9512888075587693,0.6158354622995671,1,1,1.0,-2.9719088767879134,2.0
449.0,0.8528644572767566,0.3224023036653284,1,0,1.0,-1.7572464123810219,2.0
449.0,0.6376065030964322,0.1261971619926296,1,0,1.0,-0.5649906972784363,2.0
449.0,0.3244067101810553,0.03792093702130504,0,0,1.0,0.733593245778182,2.0
449.0,0.14324813425390948,0.01353872452970465,0,0,1.0,1.7885700073497206,2.0
449.0,0.05910021332366209,0.005129511666116405,0,0,1.0,2.7676021033467357,2.0
449.0,0.016719013983955963,0.0013937699162948783,0,0,1.0,4.074348291022605,2.0
449.0,0.008078197338640404,0.000668052492474925,0,0,1.0,4.810475530226734,2.0
450.0,0.9927330360096003,0.9181237470792112,1,1,1.0,-4.917123185587912,2.0
450.0,0.9830314581236554,0.8262500090629499,0,1,1.0,-4.059279969850633,2.0
450.0,0.9273833370190956,0.5117909614018205,1,0,1.0,-2.547172591241776,2.0
450.0,0.8730639599735048,0.3608505279441639,1,1,1.0,-1.9283254799704486,2.0
450.0,0.6069266921569433,0.1124867398648269,0,0,1.0,-0.43441188459397295,2.0
450.0,0.29148207064619086,0.03266638500741977,1,0,1.0,0.8881968682033616,2.0
450.0,0.19620914196900024,0.0196437276057474,0,0,1.0,1.4101579673143514,2.0
450.0,0.05217033241311558,0.004497791596851384,0,0,1.0,2.899660821826913,2.0
450.0,0.019372015545381167,0.0016189396332427501,0,0,1.0,3.9243636398963972,2.0
450.0,0.00610506440610624,0.0005039583507969946,0,0,1.0,5.092512845234619,2.0
451.0,0.9929080469694646,0.9199506931091672,1,1,1.0,-4.941677293208111,2.0
451.0,0.9715422146109254,0.7370056377509804,1,1,1.0,-3.530462946121865,2.0
451.0,0.9227584718674643,0.49510772648327167,1,0,1.0,-2.480430281399406,2.0
451.0,0.7989384212931211,0.24595056857480727,1,1,1.0,-1.379672650209831,2.0
451.0,0.6990180271543056,0.16011484271312715,1,0,1.0,-0.8426261597443248,2.0
451.0,0.38789866631224873,0.049446474572048274,1,0,1.0,0.4561537105126722,2.0
451.0,0.13366691721048327,0.012506536575778916,0,0,1.0,1.868918443743743,2.0
451.0,0.08314144527934669,0.007388534589049888,1,0,1.0,2.4004098951523636,2.0
451.0,0.02039445285286982,0.001706015890251209,0,0,1.0,3.8718870428309535,2.0
451.0,0.005895037885249261,0.000486526843366038,0,0,1.0,5.1277318361269195,2.0
452.0,0.9937426130390281,0.9287546833520229,1,0,1.0,-5.067715552927485,2.0
452.0,0.9742913491485942,0.7567388840524315,1,1,1.0,-3.6348828410838845,2.0
452.0,0.941600688308351,0.5696141778031801,1,0,1.0,-2.7802771832816506,2.0
452.0,0.8598522135415017,0.33493752679972927,0,0,1.0,-1.8140630463637937,2.0
452.0,0.5502169951913795,0.09125120393832836,1,0,1.0,-0.2015474822023779,2.0
452.0,0.3492845987622698,0.042201352083809644,0,0,1.0,0.6221853158224313,2.0
452.0,0.16433886013212384,0.015886169569643938,0,0,1.0,1.6262926793832662,2.0
452.0,0.053815303612676946,0.004646980060790272,0,0,1.0,2.8668799088195653,2.0
452.0,0.025561136661445088,0.0021485983244419566,0,0,1.0,3.640788681695784,2.0
452.0,0.006535837017315083,0.0005397322111513835,0,0,1.0,5.023897568763845,2.0
453.0,0.9948396326249384,0.9405636749383992,1,1,1.0,-5.261573777251044,2.0
453.0,0.978171675963618,0.7862515290188181,1,1,1.0,-3.802476798223907,2.0
453.0,0.9518575602572454,0.618751251400197,1,1,1.0,-2.984251290790758,2.0
453.0,0.8638654988317453,0.34248802298840403,1,0,1.0,-1.847773707840686,2.0
453.0,0.5587334319500293,0.09415066627889648,1,0,1.0,-0.2360233379659502,2.0
453.0,0.35582440309479724,0.04337476063869123,1,0,1.0,0.5935339955089545,2.0
453.0,0.1525064405020266,0.014556180872229046,0,0,1.0,1.7150764118574477,2.0
453.0,0.045849267761592864,0.003928887168358636,0,0,1.0,3.0354624309458353,2.0
453.0,0.028546333289939774,0.0024062776817385754,0,0,1.0,3.527265078474672,2.0
453.0,0.005139048471843016,0.0004238381200240769,0,0,1.0,5.265735040064847,2.0
454.0,0.9942657289295028,0.9343518624842306,1,1,1.0,-5.155543863271903,2.0
454.0,0.9796596248730552,0.7981219102679113,1,1,1.0,-3.874597356506754,2.0
454.0,0.9450196294671647,0.5852175462485713,1,1,1.0,-2.8442294770752086,2.0
454.0,0.81748212268286,0.268819717933191,0,1,1.0,-1.499380908127326,2.0
454.0,0.6286977725032782,0.12202783585346595,1,0,1.0,-0.5266342920144245,2.0
454.0,0.3472512910872256,0.041840738809506915,0,0,1.0,0.6311435299960575,2.0
454.0,0.1423252353000793,0.013438391365118131,0,0,1.0,1.7961101374097275,2.0
454.0,0.06198722724143667,0.005395203158505275,0,0,1.0,2.716835214340144,2.0
454.0,0.028477765362050843,0.0024003426918538895,0,0,1.0,3.5297405354163964,2.0
454.0,0.006955010596250069,0.0005745701534579906,0,0,1.0,4.961313620649991,2.0
455.0,0.9920953588966073,0.9115225940507892,1,1,1.0,-4.832369162169417,2.0
455.0,0.9745505788416275,0.758648360447265,1,0,1.0,-3.645283421482726,2.0
455.0,0.957350578802412,0.6482044453677345,1,1,1.0,-3.111155952544221,2.0
455.0,0.7932010461681573,0.2394548917454036,1,0,1.0,-1.3443296317845375,2.0
455.0,0.6918270017210929,0.15560161911794895,0,0,1.0,-0.8086746188376096,2.0
455.0,0.35112346764783153,0.042529191500245846,1,0,1.0,0.6141045344034155,2.0
455.0,0.16437281875519805,0.01589003555377524,0,0,1.0,1.626045425254567,2.0
455.0,0.05651700400416925,0.004893038285918374,0,0,1.0,2.815036793683952,2.0
455.0,0.02917310037718474,0.0024605639347238667,0,0,1.0,3.5049011174550033,2.0
455.0,0.0070782954208928,0.000584821615900584,0,0,1.0,4.943618694626757,2.0
456.0,0.9934703191021159,0.9258653727945128,1,1,1.0,-5.024846111458141,2.0
456.0,0.9790098635567586,0.7928989722978944,1,1,1.0,-3.8424890834102916,2.0
456.0,0.9499135474483459,0.6088832456052559,1,1,1.0,-2.942620414394315,2.0
456.0,0.8765271729794403,0.3681751596466118,1,1,1.0,-1.9599465978344917,2.0
456.0,0.5781293694262952,0.10111459873208603,1,0,1.0,-0.3150989617501606,2.0
456.0,0.3521119428034257,0.0427060957829468,0,1,1.0,0.6097687858206229,2.0
456.0,0.1802690718412334,0.01773143733274183,0,0,1.0,1.5145255717318538,2.0
456.0,0.07320364098594685,0.006441773969149823,0,0,1.0,2.5384887040188024,2.0
456.0,0.018901654439407497,0.0015789370129170603,0,0,1.0,3.949423250146154,2.0
456.0,0.008729980752570594,0.0007223892377441246,0,0,1.0,4.732223803603776,2.0
457.0,0.9924320724548404,0.9149973947129267,1,1,1.0,-4.876239311506433,2.0
457.0,0.9834293374158756,0.8296871934426961,1,1,1.0,-4.083411969559593,2.0
457.0,0.9214075830337469,0.49040799292570963,1,0,1.0,-2.461627263847464,2.0
457.0,0.8664788012832755,0.3475507608529827,1,1,1.0,-1.8701773869740885,2.0
457.0,0.6247492555809241,0.12023104278935158,1,0,1.0,-0.5097559238606022,2.0
457.0,0.34574028017538516,0.0415740336212629,1,0,1.0,0.6378165398792758,2.0
457.0,0.19005852816527793,0.018897822249050067,0,0,1.0,1.4496299203615146,2.0
457.0,0.05389032411068853,0.004653795245608984,0,0,1.0,2.865407552561351,2.0
457.0,0.01822755385534329,0.0015216682904621412,0,0,1.0,3.986425159284013,2.0
457.0,0.008118794433026228,0.0006714350074051772,0,0,1.0,4.805421673349465,2.0
458.0,0.9951724709003374,0.9442009039753209,1,1,1.0,-5.328581296528393,2.0
458.0,0.9823431524069453,0.8203642141159316,0,0,1.0,-4.018817015931022,2.0
458.0,0.9383179289621382,0.5552967696206913,1,1,1.0,-2.7220955292050903,2.0
458.0,0.8291815473235977,0.28492484902960746,1,0,1.0,-1.5798378144585163,2.0
458.0,0.6315962998674708,0.12336655182917558,0,0,1.0,-0.5390710758949243,2.0
458.0,0.3686280334071594,0.04573371085040366,0,1,1.0,0.538107080250597,2.0
458.0,0.1484491054243287,0.014107829046419778,0,0,1.0,1.746817093726569,2.0
458.0,0.04868711186626808,0.004183442178560827,0,0,1.0,2.972428666376764,2.0
458.0,0.021980646680146945,0.0018414348140271405,0,0,1.0,3.795367088668184,2.0
458.0,0.005182159719001323,0.00042741067286054867,0,0,1.0,5.2573377417551965,2.0
459.0,0.9927101962140671,0.9178858093374179,1,1,1.0,-4.91396214458826,2.0
459.0,0.9812016269596411,0.8107679192584746,1,1,1.0,-3.955007644830868,2.0
459.0,0.9370350614026007,0.5498693075413461,1,0,1.0,-2.7001426590533764,2.0
459.0,0.8311126472044548,0.28772342415045504,1,0,1.0,-1.5935334006980444,2.0
459.0,0.6091390236554356,0.11341680310239324,0,0,1.0,-0.4436945859838481,2.0
459.0,0.35625143112606644,0.04345210847831785,0,1,1.0,0.5916714800962549,2.0
459.0,0.14502826135504604,0.013732805349627255,0,0,1.0,1.7741397848482723,2.0
459.0,0.05286629144418461,0.004560852882729589,0,0,1.0,2.885674351953703,2.0
459.0,0.01786337132995444,0.0014907588684597143,0,0,1.0,4.0069781098317945,2.0
459.0,0.006106318202283767,0.0005040624320330085,0,0,1.0,5.0923062349689685,2.0
460.0,0.9924358139077168,0.9150361411140728,1,1,1.0,-4.876737586486532,2.0
460.0,0.9676350884400452,0.7104931158275495,1,0,1.0,-3.397780182040861,2.0
460.0,0.9321945206709912,0.5301878635950498,1,1,1.0,-2.6208984983313446,2.0
460.0,0.82063161653496,0.27301732506448134,1,0,1.0,-1.520632608596694,2.0
460.0,0.6647693392191222,0.13998931535582498,0,0,1.0,-0.6846212876346746,2.0
460.0,0.3438371394426764,0.041239652687169635,0,0,1.0,0.6462409077601494,2.0
460.0,0.21906018640079902,0.022507290208740705,1,0,1.0,1.2711515678095842,2.0
460.0,0.04434642003728905,0.0037946414284081814,0,0,1.0,3.0703634985209103,2.0
460.0,0.021479908612041878,0.0017986416002776311,0,0,1.0,3.818923304398262,2.0
460.0,0.005974633876770987,0.0004931322524418556,0,0,1.0,5.11423990548372,2.0
461.0,0.9919099548907513,0.9096195148694645,1,1,1.0,-4.808998024903674,2.0
461.0,0.9736779821028552,0.752254905499506,1,1,1.0,-3.6106748637773434,2.0
461.0,0.932703201271658,0.5321989706028336,1,1,1.0,-2.628974369657153,2.0
461.0,0.8235563014551093,0.27700436486256264,1,1,1.0,-1.5406300787035323,2.0
461.0,0.6731447018525244,0.14460502725608457,1,0,1.0,-0.7224427570665354,2.0
461.0,0.41714004015102074,0.05548677639448601,0,0,1.0,0.3345249582838533,2.0
461.0,0.17018423657021145,0.016555837396612705,0,0,1.0,1.584322109626169,2.0
461.0,0.06394037988317004,0.005575799917260666,0,0,1.0,2.683728086296563,2.0
461.0,0.02264149245144643,0.0018979723711718426,0,0,1.0,3.765069359908813,2.0
461.0,0.008275501355190396,0.0006844940759329372,0,0,1.0,4.786145839414565,2.0
462.0,0.991477381304938,0.9052073778046037,1,1,1.0,-4.756472482905858,2.0
462.0,0.9831259359325912,0.8270638508116384,1,1,1.0,-4.064959453261221,2.0
462.0,0.9305714761953608,0.523857145174562,1,1,1.0,-2.5955010990544145,2.0
462.0,0.8645304861851716,0.3437651390609755,1,1,1.0,-1.853439944321222,2.0
462.0,0.6188695155185274,0.11761132062770764,1,0,1.0,-0.4847526561760185,2.0
462.0,0.34039256410396945,0.040638763310887595,1,0,1.0,0.6615453120856761,2.0
462.0,0.18859204212405,0.01872148041192911,0,0,1.0,1.4591847834661422,2.0
462.0,0.046956455251236616,0.0040280371621632186,0,0,1.0,3.0104399066543306,2.0
462.0,0.01591422298845708,0.0013256844432103015,0,0,1.0,4.124499828061969,2.0
462.0,0.007387187387628497,0.0006105170668539837,0,0,1.0,4.9005936057611965,2.0
463.0,0.992941459805403,0.920300244436895,1,1,1.0,-4.946433450621272,2.0
463.0,0.9772478529314845,0.7790400150213348,1,1,1.0,-3.760080790037409,2.0
463.0,0.953614832100393,0.6279144427734765,1,1,1.0,-3.0232800991918243,2.0
463.0,0.7682066500588121,0.21386434252499872,1,0,1.0,-1.1982125308349265,2.0
463.0,0.6391574168782573,0.1269398576498994,1,0,1.0,-0.5717089674334105,2.0
463.0,0.353788687138381,0.04300726462991018,1,0,1.0,0.6024267540736887,2.0
463.0,0.14553059299515064,0.013787705186233503,0,0,1.0,1.7700943740520547,2.0
463.0,0.03932915302267402,0.0033492439222131644,0,0,1.0,3.195665788285333,2.0
463.0,0.020401066996969686,0.0017065797285490275,0,0,1.0,3.871556032605023,2.0
463.0,0.004370968263155834,0.000360236255607792,0,0,1.0,5.42839017502873,2.0
464.0,0.9935690034977699,0.9269106162519053,1,1,1.0,-5.040174011274445,2.0
464.0,0.9808981857899375,0.8082509882112983,1,1,1.0,-3.938685352670517,2.0
464.0,0.9193393555998113,0.48335728581452564,1,0,1.0,-2.433404541846725,2.0
464.0,0.8724814090441793,0.3596414204559355,0,0,1.0,-1.9230791807765846,2.0
464.0,0.6784802367934403,0.14764357799230932,1,0,1.0,-0.7467963373997025,2.0
464.0,0.3644778641269727,0.044959953488183976,0,0,1.0,0.5559811020523517,2.0
464.0,0.15817442917852612,0.015189057393959742,0,0,1.0,1.6718744260076663,2.0
464.0,0.06228181285718163,0.005422397807955616,0,0,1.0,2.711780009000946,2.0
464.0,0.028171409499640327,0.0023738350132156884,0,0,1.0,3.5408718255650498,2.0
464.0,0.007740923831140237,0.0006399609711769879,0,0,1.0,4.853463200172417,2.0
465.0,0.9898264484304196,0.8887205514644836,1,1,1.0,-4.5777382538335765,2.0
465.0,0.9830723390744196,0.8266019843896696,1,1,1.0,-4.061733682459169,2.0
465.0,0.9397386060369758,0.5614158236781436,1,0,1.0,-2.7469100919979916,2.0
465.0,0.8744359082396286,0.36372394812241987,1,1,1.0,-1.940762682635821,2.0
465.0,0.6314023547680496,0.12327644726781876,1,0,1.0,-0.5382376487513747,2.0
465.0,0.39656694385532704,0.05118388654078243,1,0,1.0,0.41979024457582026,2.0
465.0,0.1555299313627668,0.014892821975415171,0,0,1.0,1.6918710951721347,2.0
465.0,0.06270172524710987,0.005461188965375988,0,0,1.0,2.7046125979313005,2.0
465.0,0.02465299275871377,0.0020704948328157382,0,0,1.0,3.6778950093326936,2.0
465.0,0.005532294412916352,0.0004564362428606236,0,0,1.0,5.1916049923882435,2.0
466.0,0.9897528454720085,0.8879982425214559,1,1,1.0,-4.5704552009030115,2.0
466.0,0.9717491515117007,0.7384589383778101,1,1,1.0,-3.5379742044515687,2.0
466.0,0.9333245883944308,0.534673456216652,1,1,1.0,-2.638916794512998,2.0
466.0,0.7721338412049243,0.21761822999569766,1,1,1.0,-1.2203994706739965,2.0
466.0,0.6727162797980791,0.14436441861936658,1,0,1.0,-0.7204962248320991,2.0
466.0,0.3767349384507091,0.047271156244597295,1,0,1.0,0.5034300291177107,2.0
466.0,0.20268130629480213,0.020439801503112424,1,0,1.0,1.369619639799742,2.0
466.0,0.0486256458989231,0.004177913965243155,0,0,1.0,2.9737565425576262,2.0
466.0,0.023176107092252467,0.0019437617153291768,0,0,1.0,3.741184501604209,2.0
466.0,0.004988981803436271,0.00041140457577803135,0,0,1.0,5.295521969126305,2.0
467.0,0.9875977577203416,0.8673119926161826,1,0,1.0,-4.377398201767321,2.0
467.0,0.9773887661423389,0.7801323199261306,1,1,1.0,-3.7664376350306426,2.0
467.0,0.9361219772195565,0.5460616324409433,1,0,1.0,-2.6847704147522164,2.0
467.0,0.8121010307634995,0.2618684724529796,1,0,1.0,-1.4637203338425497,2.0
467.0,0.6340209024886972,0.12449947002176567,1,0,1.0,-0.5495057019731908,2.0
467.0,0.4259180395162836,0.05740392107818522,0,0,1.0,0.2985252421681451,2.0
467.0,0.1511669572401787,0.014407733826333544,0,0,1.0,1.72547761224396,2.0
467.0,0.06202451154675314,0.005398644194422666,0,0,1.0,2.7161941625077035,2.0
467.0,0.022896687353301214,0.0019198238972818215,0,0,1.0,3.7536001481934878,2.0
467.0,0.007639855116958633,0.0006315463657201193,0,0,1.0,4.8667074514259445,2.0
468.0,0.991931913504407,0.9098445311639609,1,1,1.0,-4.811738128492476,2.0
468.0,0.9738062867653372,0.7531889330327793,1,1,1.0,-3.6156929705396603,2.0
468.0,0.9157276370805265,0.47144735068553795,1,1,1.0,-2.385665011771513,2.0
468.0,0.8385399503986762,0.2988886724140227,1,0,1.0,-1.647404484035346,2.0
468.0,0.6510214921946313,0.13279512993807122,1,0,1.0,-0.6235323177008826,2.0
468.0,0.3337408915850145,0.03949391422921241,1,0,1.0,0.6913137283425554,2.0
468.0,0.1740606276538042,0.017004647580264584,0,0,1.0,1.557117698413315,2.0
468.0,0.07256284959741092,0.006381361761387743,0,0,1.0,2.5479719524900273,2.0
468.0,0.016594719028460523,0.0013832478692433205,0,0,1.0,4.0819368111463525,2.0
468.0,0.006532781627046969,0.0005394783735718876,0,0,1.0,5.024368236182834,2.0
469.0,0.9937962735564766,0.9293260158074755,1,1,1.0,-5.076382078692325,2.0
469.0,0.9692347853734802,0.7211397573146711,1,1,1.0,-3.4501222226194956,2.0
469.0,0.9199811654390189,0.48552683396818985,1,0,1.0,-2.4420911585082523,2.0
469.0,0.8851442440745418,0.38747784852086953,1,0,1.0,-2.0420735746068486,2.0
469.0,0.5527540839828775,0.0921053444974429,0,0,1.0,-0.2118046171641484,2.0
469.0,0.39878549288864035,0.05163556729690793,0,0,1.0,0.41052812732920463,2.0
469.0,0.20785850559583782,0.021085010000807532,0,0,1.0,1.3378824437483452,2.0
469.0,0.0666986397490685,0.005832015195765733,0,0,1.0,2.638543590887966,2.0
469.0,0.021919807109995894,0.001836233304981852,0,0,1.0,3.7982010011786747,2.0
469.0,0.004632392746032605,0.00038187373382890603,0,0,1.0,5.370038597046726,2.0
470.0,0.9946556490900577,0.938564082600411,1,1,1.0,-5.226356497577945,2.0
470.0,0.9760735450819221,0.7700428525848402,1,1,1.0,-3.708553190028731,2.0
470.0,0.9181531586084124,0.4793903099443545,1,1,1.0,-2.417514503281156,2.0
470.0,0.8483479415361859,0.314686833166819,1,0,1.0,-1.7217020522307604,2.0
470.0,0.608121147299904,0.11298782634977425,0,0,1.0,-0.43942137475445686,2.0
470.0,0.3750801933633823,0.04695450531308002,0,0,1.0,0.5104834800456381,2.0
470.0,0.13943021638789965,0.013124923614514467,0,0,1.0,1.820030473797047,2.0
470.0,0.05546483906809115,0.004797059151667353,0,0,1.0,2.834943623598248,2.0
470.0,0.01963155495651087,0.0016410276418209985,0,0,1.0,3.9107902469156066,2.0
470.0,0.006088724226900965,0.0005026019274337154,0,0,1.0,5.0952093696622,2.0
471.0,0.9900330609281452,0.8907538773320396,1,1,1.0,-4.598464814468716,2.0
471.0,0.9815922585119342,0.8140289172314278,1,1,1.0,-3.9764046975854064,2.0
471.0,0.9190437115322857,0.4823634011908919,1,1,1.0,-2.429424324996875,2.0
471.0,0.8229826884832573,0.2762154941673806,1,0,1.0,-1.5366876328355392,2.0
471.0,0.5944916711469576,0.10741377308891026,1,0,1.0,-0.38256529313127535,2.0
471.0,0.3432935822326849,0.041144463110650634,0,0,1.0,0.6486510599550533,2.0
471.0,0.17621209945645375,0.0172553901142784,0,0,1.0,1.5422247144995163,2.0
471.0,0.049651493704448,0.004270263693871119,0,0,1.0,2.9518002913338237,2.0
471.0,0.018696787612860807,0.001561524770122854,1,0,1.0,3.96052977311539,2.0
471.0,0.006371463900459707,0.0005260783549244251,0,0,1.0,5.049534175803218,2.0
472.0,0.9921970550382887,0.9125695363199768,1,1,1.0,-4.845420510117775,2.0
472.0,0.983239217362691,0.8280415781653129,1,1,1.0,-4.0718106542280825,2.0
472.0,0.9481811857492317,0.600318487434853,1,1,1.0,-2.9067923154060336,2.0
472.0,0.8436043280016906,0.3068886734373849,0,0,1.0,-1.685294423903779,2.0
472.0,0.6857332733932875,0.15190293835549817,1,0,1.0,-0.7802466646987736,2.0
472.0,0.3767012905212866,0.047264702753746314,1,0,1.0,0.5035733327952747,2.0
472.0,0.15297909005715987,0.014608663203746326,1,0,1.0,1.7114241356512256,2.0
472.0,0.08945336817792633,0.007999634283155987,0,0,1.0,2.3203276499215884,2.0
472.0,0.02011377337269859,0.0016820951351897073,0,0,1.0,3.8860316468303204,2.0
472.0,0.007565890239513765,0.0006253893212680969,0,0,1.0,4.8765106031705905,2.0
473.0,0.995185588436039,0.9443447775460879,1,1,1.0,-5.331315411963501,2.0
473.0,0.9754520841642257,0.7653564436662643,1,1,1.0,-3.6822740836355585,2.0
473.0,0.9526863361269445,0.6230435098989945,1,1,1.0,-3.0024865857580307,2.0
473.0,0.8603856855785477,0.33592593928840786,1,1,1.0,-1.8184970364100392,2.0
473.0,0.7251409791579176,0.17800945513569374,1,0,1.0,-0.9701077752293303,2.0
473.0,0.41303014154834766,0.05460626365590543,0,0,1.0,0.35145289779051603,2.0
473.0,0.1338330652952444,0.012524259415065716,0,0,1.0,1.8674844132921462,2.0
473.0,0.062052072786130126,0.005401188031564352,0,0,1.0,2.7157205165804172,2.0
473.0,0.019560843100349678,0.001635008672501374,0,0,1.0,3.914470823606902,2.0
473.0,0.0063436093603047574,0.0005237649937526737,0,0,1.0,5.053943557241071,2.0
474.0,0.9935122369225413,0.9263090943738288,1,1,1.0,-5.031328579790399,2.0
474.0,0.9787916247350952,0.7911584794499901,1,1,1.0,-3.8319226115379155,2.0
474.0,0.9238229121915342,0.4988649187629117,1,0,1.0,-2.495459667251893,2.0
474.0,0.8723994064330876,0.35947174196097487,0,0,1.0,-1.9223423312651642,2.0
474.0,0.7021060878710305,0.1621044040267914,1,1,1.0,-0.8573470913760894,2.0
474.0,0.4137643550691897,0.054762777114208155,1,0,1.0,0.34842521208126187,2.0
474.0,0.1869670798964419,0.01852675150282421,0,0,1.0,1.4698390428377195,2.0
474.0,0.05280738825802503,0.004555512347933722,0,0,1.0,2.8868513539435208,2.0
474.0,0.025981730730790666,0.0021848160539226324,0,0,1.0,3.6240364335796036,2.0
474.0,0.006742962420636385,0.0005569432424825006,0,0,1.0,4.9924901234311765,2.0
475.0,0.9929159072071878,0.9200329019068249,1,1,1.0,-4.942794156103517,2.0
475.0,0.9830155793084204,0.8261133691391828,1,1,1.0,-4.058328474788008,2.0
475.0,0.9467672949107775,0.5934824084359204,1,1,1.0,-2.8783803695009893,2.0
475.0,0.8208474085262214,0.2733085337005863,1,0,1.0,-1.5220993226425787,2.0
475.0,0.5591830474810073,0.09430632845210782,0,0,1.0,-0.237847159169782,2.0
475.0,0.26260350486696055,0.02840205930875754,0,0,1.0,1.0324804242130203,2.0
475.0,0.15134313184290088,0.014427234008563678,0,0,1.0,1.7241052894754991,2.0
475.0,0.06549372751315352,0.005719920876987325,0,0,1.0,2.6580639641068875,2.0
475.0,0.022365467375826363,0.0018743489900775322,0,0,1.0,3.777617777361245,2.0
475.0,0.006945200158009916,0.0005737544896177003,0,0,1.0,4.96273505242868,2.0
476.0,0.9919774635340012,0.9103116189107054,1,1,1.0,-4.817445749357854,2.0
476.0,0.9712324398492012,0.7348396262497761,1,1,1.0,-3.519317452926816,2.0
476.0,0.9505790293606412,0.6122301932411455,1,1,1.0,-2.9566964625263155,2.0
476.0,0.7980560133798482,0.2449348874147088,1,0,1.0,-1.3741884222032932,2.0
476.0,0.560723776073708,0.09484175487206169,0,0,1.0,-0.24409997961802982,2.0
476.0,0.30500866702650803,0.03477175483666896,0,0,1.0,0.8235591822612707,2.0
476.0,0.14502589675678992,0.013732547060734838,0,0,1.0,1.7741588550771368,2.0
476.0,0.07327824335735204,0.0064488122455852795,0,0,1.0,2.537389617437188,2.0
476.0,0.020377769482348988,0.001704593708016336,0,0,1.0,3.8727224428808915,2.0
476.0,0.007064369093065475,0.0005836634875448361,0,0,1.0,4.945602127286656,2.0
477.0,0.9925592087380999,0.9163156923797446,1,1,1.0,-4.893309471345358,2.0
477.0,0.9779600082828959,0.7845886597514614,1,1,1.0,-3.792610169399791,2.0
477.0,0.9192899917158116,0.4831910960257581,1,1,1.0,-2.432739037979514,2.0
477.0,0.836713167953682,0.2960816644713176,1,1,1.0,-1.6339729609966738,2.0
477.0,0.6370166385382073,0.1259160265552953,1,1,1.0,-0.5624387783642778,2.0
477.0,0.35392449749300786,0.04303171835537788,1,0,1.0,0.601832767431364,2.0
477.0,0.16328797359079275,0.01576667262283919,0,0,1.0,1.6339646056620558,2.0
477.0,0.06169687566418314,0.005368414629522994,0,0,1.0,2.721839764978196,2.0
477.0,0.02244408752172771,0.0018810763862941416,0,0,1.0,3.7740282722486977,2.0
477.0,0.00581775265461858,0.0004801141252698595,0,0,1.0,5.141006491927166,2.0
478.0,0.99325319248051,0.9235731672320324,1,1,1.0,-4.991916175937751,2.0
478.0,0.9727520732688102,0.7455754121202477,1,0,1.0,-3.575151808254748,2.0
478.0,0.9157067420761842,0.4713798885342765,1,1,1.0,-2.385394278212614,2.0
478.0,0.8661274305199502,0.3468631566739291,1,0,1.0,-1.867143672684827,2.0
478.0,0.5960210420311255,0.10802390183605834,1,0,1.0,-0.3889131794942195,2.0
478.0,0.3351468886529069,0.039734223716745676,0,0,1.0,0.6849972217504066,2.0
478.0,0.1960002272828249,0.019618223333271685,0,0,1.0,1.4114831676527513,2.0
478.0,0.07229997560154638,0.0063566006777676445,0,0,1.0,2.551884639255825,2.0
478.0,0.019220174965068462,0.0016060222623304047,0,0,1.0,3.9323874882809857,2.0
478.0,0.005313682810544939,0.00043831151462082066,0,0,1.0,5.232142272188668,2.0
479.0,0.9951831444944812,0.9443179692773782,1,1,1.0,-5.330805454619459,2.0
479.0,0.9814147444071182,0.8125441029226409,0,1,1.0,-3.9666265910954093,2.0
479.0,0.9341402195207724,0.5379515168162788,1,1,1.0,-2.6520986111272795,2.0
479.0,0.8520718869301647,0.32102712969266994,1,1,1.0,-1.7509444643395644,2.0
479.0,0.7455197706708159,0.1938568245835221,0,1,1.0,-1.0748585052593596,2.0
